# Diamond Light Source
# Instrument: B18-CORE XAS Date: Fri, 19 May 2017 18:08:05 BST
# Ring energy:   3.0
# Ring current - start: 298.9
# Primary slits:  vertical gap=  2.4; horizontal gap= 52.0; vertical offset=  0.4; horizontal offset= -1.0
# Secondary slits:  vertical gap=  5.0; horizontal gap= 23.0; vertical offset=  5.3; horizontal offset= -14.5
# OH Mirror Coating: Pt
# White beam filter: 140um PyC
# Crystal cut: Si(111)
# PostDCM slits:  vertical gap= 18.0; horizontal gap= 28.0; vertical offset= -9.1; horizontal offset= -16.5
# Experimental slits:  vertical gap= 40.0; horizontal gap= 45.0; vertical offset=  0.0; horizontal offset= -17.5
# HR Mirror : in; Y: -39.3; Pitch:  8.3; Coating: Pt
# Mirror 2: Pitch:  2.2; Height: -6.2; Yaw: -1.6; Bend:  0.8;
# I0 Stanford sensitivity: 100 nA/V Offsets: 1 pA
# It Stanford sensitivity: 200 nA/V Offsets: 1 pA
# Iref Stanford sensitivity: 20 nA/V Offsets: 1 pA
# Last ionchamber fill pressures (mBar) and gases: ionc1: 199.7656 (N2); ionc2: 170.8081 (Ar); ionc3: 173.5659 (Ar); ionc4: 0.0000 (None)
#
# Ascii output file name: 'Experiment_1/ascii/304423_FeBr2_DPBZ2_rxn_pos_colCrow23_10.dat'
# Nexus output file: '/dls/b18/data/2017/sp15151-4/Experiment_1/nexus/304423_FeBr2_DPBZ2_rxn_pos_colCrow23_10.nxs'
# XML folder and files:
# /dls/b18/data/2017/sp15151-4/xml/Experiment_1/
# QEXAFS_Parameters
# Detector_Parameters
# Sample_Parameters
# Output_Parameters
# The contents of these files are also stored in the nexus file.
#
# Sample name: FeBr2_DPBZ2_rxn_pos_colCrow23
# Sample description: FeBr2_DPBZ2 plus Zn  reaction column C row 23 right side of row (Fe 1mMol)
# Additional comments: default additional comments
# command: qexafs_energy 6912.0 7712.0 2288 70.67 qexafs_counterTimer01 qexafs_xspress QexafsFFI0
#
#
# qexafs_energy	    time	      I0	   It	 Iref	 lnI0It	 lnItIref	Element_0	Element_1	Element_2	Element_3	Element_4	Element_5	Element_6	Element_7	Element_8	Element_9	Element_10	Element_11	Element_12	Element_13	Element_14	Element_15	Element_16	Element_17	Element_18	Element_19	Element_20	Element_21	Element_22	Element_23	Element_24	Element_25	Element_26	Element_27	Element_28	Element_29	Element_30	Element_31	Element_32	Element_33	Element_34	Element_35	  FF	 QexafsFFI0
      6911.50	0.033448	420020.0	452.0	677.0	6.83438	-0.403989	    69.59	    70.30	    61.25	    56.00	    57.29	    55.86	    53.25	    68.21	    49.98	    36.82	     54.00	     61.40	     38.71	     55.23	     43.76	     39.75	     47.81	     46.05	     50.08	     44.65	     34.68	     35.58	     39.82	     44.79	     49.95	     43.64	     25.44	     31.44	     42.87	     42.78	     24.38	     36.37	     18.22	     32.36	     34.51	     34.52	1631	0.003883965
      6911.81	0.033186	416774.0	445.0	664.0	6.84223	-0.400208	    67.49	    68.23	    57.18	    63.13	    53.14	    83.33	    61.45	    67.19	    55.12	    58.28	     60.18	     55.19	     57.12	     39.88	     35.61	     44.86	     61.11	     52.14	     46.99	     46.70	     37.71	     40.67	     42.90	     45.84	     35.63	     40.62	     30.50	     24.34	     30.61	     38.73	     36.60	     42.47	     30.38	     23.24	     26.37	     26.38	1687	0.004048528
      6912.12	0.030028	377144.0	414.0	602.0	6.81452	-0.374391	    63.39	    74.31	    51.09	    60.09	    54.16	    48.73	    49.20	    56.98	    43.81	    45.98	     44.85	     49.09	     46.90	     41.89	     43.77	     54.06	     45.82	     38.85	     42.88	     35.55	     23.44	     36.55	     38.81	     32.58	     35.63	     35.52	     20.35	     23.36	     33.68	     34.68	     29.48	     26.27	     24.31	     23.22	     30.46	     33.50	1473	0.003906298
      6912.43	0.029151	366085.0	394.0	587.0	6.83427	-0.398674	    54.27	    52.97	    64.31	    49.87	    64.48	    46.72	    50.22	    47.86	    56.08	    38.86	     53.00	     71.63	     54.07	     38.88	     38.69	     40.77	     39.71	     46.08	     41.93	     38.57	     34.69	     27.41	     34.71	     28.51	     27.49	     39.61	     30.53	     30.44	     28.54	     33.65	     34.57	     40.44	     30.38	     23.25	     32.48	     27.39	1493	0.004078512
      6912.74	0.029140	365932.0	396.0	580.0	6.82879	-0.381614	    61.30	    50.86	    58.20	    49.84	    54.14	    62.01	    34.82	    34.57	    49.94	    39.89	     52.99	     45.03	     42.78	     32.72	     31.57	     37.72	     50.91	     40.93	     28.62	     38.60	     29.58	     32.53	     42.88	     43.80	     30.53	     37.55	     26.42	     28.41	     32.65	     34.65	     24.35	     31.32	     27.36	     15.16	     22.33	     28.42	1385	0.003785850
      6913.06	0.030140	378483.0	402.0	622.0	6.84747	-0.436488	    58.25	    47.86	    58.22	    52.95	    66.47	    66.03	    51.23	    53.96	    65.25	    49.14	     49.93	     51.17	     40.75	     39.90	     38.69	     36.75	     45.81	     40.94	     43.91	     38.61	     39.80	     36.56	     40.87	     34.62	     29.51	     27.42	     26.46	     28.40	     26.50	     27.53	     41.65	     24.24	     24.29	     23.24	     32.48	     33.49	1493	0.003944425
      6913.37	0.032691	410528.0	444.0	644.0	6.82937	-0.371874	    67.51	    67.20	    65.31	    58.00	    58.27	    60.96	    39.95	    59.06	    71.39	    66.51	     47.93	     50.16	     50.96	     46.06	     44.79	     46.89	     44.80	     46.03	     43.93	     33.51	     36.71	     40.67	     39.84	     41.71	     32.56	     43.66	     36.60	     29.39	     39.79	     37.70	     35.58	     32.33	     29.37	     31.31	     21.32	     29.44	1627	0.003963654
      6913.68	0.033584	421806.0	456.0	677.0	6.82981	-0.395178	    91.11	    76.42	    65.40	    81.48	    60.35	    64.02	    47.12	    32.57	    57.08	    58.31	     76.45	     54.19	     44.84	     45.01	     48.85	     38.73	     62.10	     48.10	     42.91	     48.73	     34.66	     42.68	     47.98	     34.61	     39.70	     32.48	     35.59	     29.44	     34.68	     34.66	     35.54	     37.36	     21.27	     21.23	     32.44	     24.36	1682	0.003988657
      6913.99	0.030341	381021.0	408.0	609.0	6.83934	-0.400551	    48.05	    58.13	    62.29	    73.27	    55.25	    51.82	    43.04	    62.14	    52.97	    45.99	     63.25	     51.19	     40.76	     20.47	     34.63	     42.86	     56.03	     52.19	     39.79	     38.60	     35.70	     36.56	     37.83	     41.73	     38.68	     34.54	     34.59	     42.63	     28.54	     25.48	     28.45	     22.22	     33.44	     17.19	     32.44	     26.39	1509	0.003960771
      6914.30	0.029322	368235.0	400.0	589.0	6.82501	-0.386962	    54.23	    59.06	    63.37	    62.06	    49.04	    54.93	    40.99	    44.75	    50.00	    37.83	     38.74	     47.06	     43.84	     36.81	     39.73	     45.86	     48.91	     52.19	     51.07	     43.69	     37.70	     23.38	     46.98	     35.59	     36.64	     27.40	     30.54	     34.51	     18.35	     34.68	     27.45	     28.29	     22.29	     28.30	     23.32	     24.34	1444	0.003921139
      6914.62	0.030248	379904.0	408.0	604.0	6.83641	-0.392307	    71.66	    69.28	    59.25	    46.79	    51.18	    47.77	    54.37	    60.02	    42.82	    58.38	     45.90	     56.26	     41.76	     39.94	     57.03	     32.63	     52.95	     43.96	     28.60	     44.68	     35.68	     32.50	     42.95	     48.92	     31.53	     36.53	     28.47	     28.41	     35.69	     33.69	     33.52	     28.28	     24.32	     21.20	     26.39	     31.48	1525	0.004013636
      6914.93	0.030462	382607.0	413.0	629.0	6.83132	-0.420684	    56.24	    56.05	    58.18	    64.10	    52.06	    41.65	    51.23	    61.06	    48.96	    39.88	     58.16	     60.37	     45.87	     48.12	     45.81	     34.67	     62.12	     59.41	     40.83	     35.52	     26.52	     40.66	     36.80	     40.74	     37.72	     35.53	     31.57	     31.48	     29.59	     31.58	     23.38	     26.27	     17.22	     20.21	     22.31	     30.44	1502	0.003926495
      6915.24	0.030371	381496.0	415.0	624.0	6.82358	-0.407872	    67.54	    61.12	    63.33	    47.81	    47.03	    45.74	    57.36	    47.83	    56.06	    47.10	     42.81	     39.89	     48.90	     26.63	     42.76	     37.73	     40.70	     48.05	     43.95	     45.70	     28.58	     28.46	     35.78	     33.60	     44.80	     37.54	     32.55	     23.33	     38.82	     41.81	     30.49	     27.29	     22.29	     20.21	     20.29	     33.51	1457	0.003820149
      6915.55	0.031318	393269.0	429.0	625.0	6.82079	-0.376295	    66.55	    72.27	    54.11	    55.97	    60.37	    53.85	    42.03	    69.20	    46.90	    46.07	     43.82	     63.46	     46.92	     28.66	     41.74	     35.71	     47.84	     61.41	     38.85	     37.58	     25.51	     34.57	     36.77	     36.64	     32.54	     40.60	     28.50	     33.52	     44.87	     37.76	     35.55	     20.22	     28.36	     23.23	     22.30	     30.48	1525	0.003877013
      6915.86	0.031178	391612.0	429.0	625.0	6.81657	-0.376295	    41.93	    69.27	    61.28	    57.00	    53.18	    47.75	    44.05	    46.81	    49.95	    47.08	     59.18	     45.00	     57.11	     36.82	     33.59	     49.02	     44.71	     58.32	     35.76	     40.67	     31.64	     39.63	     40.87	     45.82	     33.60	     18.26	     39.70	     30.45	     27.52	     32.60	     39.62	     32.32	     25.34	     20.20	     19.27	     37.53	1493	0.003812111
      6916.18	0.030721	385878.0	420.0	626.0	6.82302	-0.399096	    47.10	    46.86	    75.64	    55.98	    53.17	    46.74	    61.53	    54.93	    49.95	    40.96	     54.05	     47.10	     49.94	     38.91	     43.79	     52.10	     49.87	     41.94	     39.83	     36.59	     23.46	     43.74	     39.84	     45.83	     39.69	     36.53	     27.46	     26.39	     26.52	     34.71	     23.35	     27.27	     28.37	     16.17	     23.33	     28.40	1478	0.003830330
      6916.49	0.029974	376490.0	406.0	613.0	6.83229	-0.412012	    59.35	    72.31	    66.43	    51.88	    55.19	    46.74	    61.49	    46.85	    61.21	    53.16	     51.97	     46.08	     35.70	     46.06	     33.56	     32.63	     40.74	     41.94	     24.50	     49.77	     26.53	     29.47	     35.74	     37.68	     31.56	     35.54	     27.46	     27.38	     36.75	     27.55	     29.46	     41.46	     23.30	     20.21	     19.28	     29.43	1456	0.003868183
      6916.80	0.030201	379303.0	411.0	601.0	6.82750	-0.380002	    50.11	    63.15	    58.20	    64.06	    55.22	    40.64	    46.07	    54.91	    41.82	    46.03	     45.85	     66.65	     43.88	     45.03	     37.65	     39.81	     50.91	     50.09	     47.02	     46.72	     42.87	     33.52	     36.78	     43.78	     40.75	     26.40	     29.50	     24.34	     29.58	     31.57	     34.55	     30.33	     23.29	     30.31	     21.30	     25.37	1498	0.003949494
      6917.11	0.030454	382473.0	411.0	614.0	6.83582	-0.401402	    48.11	    51.88	    54.16	    49.82	    43.98	    56.87	    55.34	    50.89	    53.09	    44.00	     37.78	     43.95	     43.81	     35.81	     43.78	     45.90	     59.10	     50.12	     27.55	     51.79	     29.56	     31.50	     37.77	     36.63	     31.56	     38.57	     34.59	     26.38	     29.60	     41.78	     30.49	     25.26	     15.19	     22.23	     21.30	     26.39	1427	0.003729835
